index,datetime,pm2_5,pm10,no2,so2,co,no,o3,nh3
29758,04-05-2024 22:30,59.78,111.2,18.16,25.27,567.44,0,87.26,8.74
29759,04-05-2024 23:30,56.6,106.71,19.19,22.41,567.44,0,69.38,9.5
29760,05-05-2024 00:30,52.94,100.61,16.96,20.03,520.71,0,61.51,9.12
29761,05-05-2024 01:30,51.55,97.22,14.05,19.79,494,0,56.51,8.99
29762,05-05-2024 02:30,51.12,96.16,13.37,20.5,500.68,0,50.78,8.61
29763,05-05-2024 03:30,50.84,95.08,13.54,19.55,500.68,0,45.42,8.61
29764,05-05-2024 04:30,50.75,93.56,14.05,16.69,514.03,0,39.34,9.37
29765,05-05-2024 05:30,50.63,92.52,14.91,14.54,527.38,0,34.69,10.39
29766,05-05-2024 06:30,51.92,93.41,19.02,13.95,587.46,0.04,26.82,11.53
29767,05-05-2024 07:30,52.74,95.02,23.65,14.07,700.95,2.37,20.92,11.91
29768,05-05-2024 08:30,46.23,86.72,21.42,12.28,687.6,5.87,35.76,10.13
29769,05-05-2024 09:30,27.23,57.97,8.57,8.7,393.87,1.48,83.68,4.37
29770,05-05-2024 10:30,23.64,50.27,4.8,6.68,337.12,0.66,107.29,3.86
29771,05-05-2024 11:30,21.66,46.44,3.21,5.3,307.08,0.41,115.87,3.64
29772,05-05-2024 12:30,21.78,45.84,1.78,4.17,263.69,0.23,120.16,1.98
29773,05-05-2024 13:30,22.47,43.51,1.69,4.17,257.02,0.2,125.89,1.47
29774,05-05-2024 14:30,22.7,41.45,1.76,4.23,260.35,0.2,125.89,1.42
29775,05-05-2024 15:30,24.67,42.03,1.95,4.29,267.03,0.19,131.61,1.36
29776,05-05-2024 16:30,32.73,49.22,2.74,6.68,290.39,0.19,153.06,1.27
29777,05-05-2024 17:30,48.81,64.74,4.16,12.99,337.12,0.14,183.11,1.27
29778,05-05-2024 18:30,54.17,68.93,7.11,19.31,370.5,0.05,191.69,2.15
29779,05-05-2024 19:30,42.72,56.4,10.97,24.32,380.52,0,158.79,3.74
29780,05-05-2024 20:30,29.14,43.11,14.74,26.7,387.19,0,110.15,4.75
29781,05-05-2024 21:30,22.12,35.37,17.14,27.18,390.53,0,75.1,5.32
29782,05-05-2024 22:30,18.49,30.57,17.48,25.03,383.85,0,55.07,5.51
29783,05-05-2024 23:30,16.14,26.7,16.62,22.65,363.83,0,45.42,5.26
29784,06-05-2024 00:30,16.4,26.22,17.14,21.93,373.84,0,38.62,5.95
29785,06-05-2024 01:30,19.25,29.76,19.02,21.93,420.57,0,31.47,7.79
29786,06-05-2024 02:30,22.06,33.45,20.05,20.98,453.95,0.01,25.75,9.5
29787,06-05-2024 03:30,24.33,36.52,20.56,19.31,480.65,0.02,20.03,10.77
29788,06-05-2024 04:30,26.18,38.75,21.25,17.4,507.35,0.09,14.48,11.78
29789,06-05-2024 05:30,28.07,40.86,22.96,16.21,554.08,0.43,8.67,13.05
29790,06-05-2024 06:30,32.62,46.92,25.36,16.93,694.27,3.97,2.26,14.82
29791,06-05-2024 07:30,35.42,52,21.25,17.4,881.2,16.54,3.26,14.95
29792,06-05-2024 08:30,24.05,37.73,16.11,14.19,727.65,18.55,11.18,10.39
29793,06-05-2024 09:30,8.83,14.69,8.05,8.82,353.81,4.08,36.12,3.96
29794,06-05-2024 10:30,9.09,14.68,5.57,7.27,313.76,1.33,72.96,3.45
29795,06-05-2024 11:30,11.96,17.94,3.86,6.5,293.73,0.57,107.29,3.07
29796,06-05-2024 12:30,10.78,14.45,2.31,3.99,240.33,0.35,104.43,1.28
29797,06-05-2024 13:30,16.26,20.12,2.42,5.42,236.99,0.34,118.73,0.73
29798,06-05-2024 14:30,30.01,35.62,3.08,10.73,267.03,0.34,148.77,0.46
29799,06-05-2024 15:30,57.36,65.74,4.2,19.79,347.14,0.31,194.55,0.36
29800,06-05-2024 16:30,75.96,87.68,5.31,24.32,417.23,0.27,226.02,0.66
29801,06-05-2024 17:30,59.25,72.28,5.91,21.7,380.52,0.22,208.85,1.19
29802,06-05-2024 18:30,41.03,55.32,8.91,19.79,363.83,0.13,168.8,2.53
29803,06-05-2024 19:30,32.15,49.17,12,20.27,383.85,0,131.61,4.24
29804,06-05-2024 20:30,26.22,45.41,13.88,20.5,400.54,0,103,5.45
29805,06-05-2024 21:30,23.92,44.97,16.28,19.79,440.6,0,80.11,7.22
29806,06-05-2024 22:30,23.8,46.94,18.68,18.12,473.98,0,60.8,8.99
29807,06-05-2024 23:30,22.57,46.32,19.54,15.5,467.3,0,47.21,9.25
29808,07-05-2024 00:30,20.95,43.74,17.82,12.99,423.91,0,38.98,8.36
29809,07-05-2024 01:30,21.77,44.32,16.45,13.35,403.88,0,34.33,7.41
29810,07-05-2024 02:30,24.7,48.33,17.14,16.69,393.87,0,31.47,6.27
29811,07-05-2024 03:30,28.05,53.62,18.16,20.5,383.85,0,31.47,5
29812,07-05-2024 04:30,29.63,56.4,17.82,20.5,370.5,0,32.54,4.81
29813,07-05-2024 05:30,29.76,58.05,16.79,18.12,363.83,0,33.26,5
29814,07-05-2024 06:30,30.82,62.05,19.02,16.93,397.21,0.03,28.97,6.02
29815,07-05-2024 07:30,33.08,68.93,21.59,17.64,480.65,2.74,26.11,7.16
29816,07-05-2024 08:30,33.05,72.4,19.36,19.07,507.35,6.54,35.76,6.4
29817,07-05-2024 09:30,30.59,68.36,15.08,19.55,433.92,4.3,64.37,4.43
29818,07-05-2024 10:30,35.43,72.62,12.17,19.79,407.22,2.21,111.58,4.02
29819,07-05-2024 11:30,49.34,87.44,8.31,19.79,393.87,0.91,171.66,3.51
29820,07-05-2024 12:30,33.99,60.97,4.03,10.37,297.07,0.42,154.5,1.69
29821,07-05-2024 13:30,22.3,40.15,3.08,6.56,260.35,0.34,127.32,1.04
29822,07-05-2024 14:30,20.04,34.34,3.13,6.38,260.35,0.29,117.3,0.78
29823,07-05-2024 15:30,25.48,39.92,3.47,8.82,277.04,0.28,127.32,0.53
29824,07-05-2024 16:30,45.22,66.41,4.93,14.78,327.11,0.29,171.66,0.53
29825,07-05-2024 17:30,59.37,88.37,6.6,18.6,367.16,0.23,200.27,0.77
29826,07-05-2024 18:30,62.88,100.94,9.94,21.22,403.88,0.1,188.83,1.85
29827,07-05-2024 19:30,52.52,98.2,12.51,21.7,413.89,0,144.48,3.51
29828,07-05-2024 20:30,34.57,80.61,13.88,19.31,390.53,0,89.41,4.5
29829,07-05-2024 21:30,26.48,70.97,15.25,17.17,390.53,0,57.22,5.51
29830,07-05-2024 22:30,24.82,68.39,16.45,15.26,403.88,0,40.77,6.4
29831,07-05-2024 23:30,24.18,66.9,16.62,13.47,393.87,0,31.83,6.02
29832,08-05-2024 00:30,23.69,65.02,15.42,12.4,367.16,0.01,26.82,4.81
29833,08-05-2024 01:30,25.12,65.95,15.42,13.11,367.16,0.01,22.89,4.24
29834,08-05-2024 02:30,28.38,69.67,17.48,15.02,383.85,0.02,18.6,3.89
29835,08-05-2024 03:30,33.44,75.54,20.05,15.74,407.22,0.04,15.56,3.29
29836,08-05-2024 04:30,37.89,79.7,20.22,14.31,417.23,0.04,15.38,2.53
29837,08-05-2024 05:30,39.27,77.09,19.19,12.16,420.57,0.05,17.34,2.25
29838,08-05-2024 06:30,40.43,73.57,20.39,11.44,453.95,0.13,17.88,2.79
29839,08-05-2024 07:30,42.28,75.29,21.42,12.52,527.38,3.41,21.1,4.62
29840,08-05-2024 08:30,40.11,73.43,18.85,12.99,534.06,6.65,36.48,5.32
29841,08-05-2024 09:30,30.56,59.25,12.68,11.44,403.88,3.27,72.96,3.58
29842,08-05-2024 10:30,30.99,58.97,8.05,9.89,343.8,1.37,114.44,2.79
29843,08-05-2024 11:30,36.36,65.27,5.18,9.89,317.1,0.63,150.2,1.98
29844,08-05-2024 12:30,23.21,41.12,2.91,6.68,260.35,0.36,134.47,0.78
29845,08-05-2024 13:30,19.06,32.11,2.7,6.44,250.34,0.32,124.45,0.51
29846,08-05-2024 14:30,23.72,37.86,3.13,7.87,263.69,0.3,131.61,0.41
29847,08-05-2024 15:30,34.99,53.29,3.68,10.01,290.39,0.26,153.06,0.27
29848,08-05-2024 16:30,52.65,78.71,4.76,13.95,330.45,0.24,188.83,0.3
29849,08-05-2024 17:30,52.71,83.54,5.48,15.26,333.79,0.19,183.11,0.53
29850,08-05-2024 18:30,39.66,74.95,8.4,14.66,333.79,0.1,137.33,1.76
29851,08-05-2024 19:30,26.23,62.98,10.37,12.28,333.79,0,83.68,3.26
29852,08-05-2024 20:30,20.57,57.42,11.48,10.97,337.12,0,53.64,4.02
29853,08-05-2024 21:30,20.12,58.11,12,10.73,350.48,0,38.98,4.5
29854,08-05-2024 22:30,20.9,59.7,12.34,10.01,353.81,0.01,31.47,4.05
29855,08-05-2024 23:30,21.88,60.33,12.34,9.06,343.8,0.01,27.54,3.01
29856,09-05-2024 00:30,22.53,57.69,11.48,8.23,327.11,0.01,25.75,2.37
29857,09-05-2024 01:30,23.9,55.27,11.82,8.58,333.79,0.01,23.25,2.47
29858,09-05-2024 02:30,25.79,55.07,13.19,9.42,350.48,0.02,20.21,2.66
29859,09-05-2024 03:30,27.94,56.14,14.91,10.13,363.83,0.03,17.34,2.69
29860,09-05-2024 04:30,30.19,57.75,16.11,11.09,373.84,0.05,15.56,2.53
29861,09-05-2024 05:30,31.97,58.62,17.14,11.92,383.85,0.07,14.84,2.41
29862,09-05-2024 06:30,35,61.96,20.39,13.59,420.57,0.27,12.34,2.85
29863,09-05-2024 07:30,39.42,69.93,21.42,15.74,487.33,4.08,11.98,3.99
29864,09-05-2024 08:30,42.05,77.62,17.99,17.64,507.35,9.28,20.38,4.12
29865,09-05-2024 09:30,36.2,70.79,14.91,17.4,433.92,5.81,42.2,2.66
29866,09-05-2024 10:30,36.91,70.69,13.54,17.88,403.88,2.82,79.39,2.18
29867,09-05-2024 11:30,48.75,84.09,12.34,21.93,410.56,1.44,124.45,1.74
29868,09-05-2024 12:30,40.1,63.47,5.65,14.42,330.45,0.47,140.19,0.82
29869,09-05-2024 13:30,33.28,50.63,3.68,10.49,303.75,0.28,138.76,0.85
29870,09-05-2024 14:30,33.85,50.04,3.68,10.01,303.75,0.24,141.62,0.88
29871,09-05-2024 15:30,38.49,55.87,4.2,10.73,317.1,0.23,154.5,0.89
29872,09-05-2024 16:30,47.34,67.48,5.74,13.83,347.14,0.24,181.67,1.08
29873,09-05-2024 17:30,49.05,71.85,7.45,15.97,363.83,0.2,188.83,1.36
29874,09-05-2024 18:30,47.93,75.22,10.88,17.88,387.19,0.08,165.94,2.28
29875,09-05-2024 19:30,43.03,76.97,13.88,19.07,407.22,0,127.32,3.7
29876,09-05-2024 20:30,35.66,74.31,16.79,20.03,420.57,0,86.55,4.62
29877,09-05-2024 21:30,32.62,73.14,20.73,20.5,460.62,0,56.51,5.7
29878,09-05-2024 22:30,32.65,73.64,24.33,18.84,500.68,0,36.48,6.33
29879,09-05-2024 23:30,32.61,73.66,26.39,16.69,514.03,0.02,23.96,5.7
29880,10-05-2024 00:30,31.41,71.01,24.68,14.31,480.65,0.05,17.88,4.62
29881,10-05-2024 01:30,31.26,67.94,21.59,13.23,453.95,0.05,15.2,3.77
29882,10-05-2024 02:30,32.64,65.42,20.73,13.71,440.6,0.07,12.7,3.13
29883,10-05-2024 03:30,34.62,62.02,22.96,15.02,447.27,0.12,9.48,2.63
29884,10-05-2024 04:30,33.21,53.18,26.39,13.71,467.3,0.28,6.08,2.56
29885,10-05-2024 05:30,30.13,45.99,29.47,12.28,500.68,0.7,3.35,2.69
29886,10-05-2024 06:30,30.76,46.68,32.56,13.11,560.76,2.49,1.11,3.07
29887,10-05-2024 07:30,37.92,58.97,30.16,16.93,647.54,8.83,4.47,3.93
29888,10-05-2024 08:30,45.69,73.43,23.65,21.7,667.57,14.98,13.41,4.02
29889,10-05-2024 09:30,40.28,66.64,18.68,20.74,514.03,8.05,38.62,2.28
29890,10-05-2024 10:30,40.07,64.31,15.59,20.03,447.27,3.63,81.54,1.82
29891,10-05-2024 11:30,51.72,75.73,11.65,21.22,433.92,1.61,137.33,1.41
29892,10-05-2024 12:30,42.63,62.11,4.16,12.52,337.12,0.43,144.48,1.5
29893,10-05-2024 13:30,35.85,53.42,3,9.42,313.76,0.28,137.33,1.92
29894,10-05-2024 14:30,37.38,56.04,3.34,10.01,317.1,0.25,143.05,1.76
29895,10-05-2024 15:30,42.73,64.17,3.94,12.76,327.11,0.23,160.22,1.35
29896,10-05-2024 16:30,45.09,69.74,4.97,14.54,333.79,0.22,175.95,1.08
29897,10-05-2024 17:30,38.29,62.18,6.08,14.07,327.11,0.17,161.65,1.31
29898,10-05-2024 18:30,33.73,58.03,9.34,14.54,343.8,0.06,137.33,2.37
29899,10-05-2024 19:30,29.9,56.52,12.51,15.5,370.5,0,105.86,3.83
29900,10-05-2024 20:30,26.23,53.5,15.08,16.69,390.53,0,77.25,4.75
29901,10-05-2024 21:30,25.35,52.61,18.68,18.12,427.25,0,54.36,5.89
29902,10-05-2024 22:30,26.48,54.38,22.96,18.36,480.65,0,36.84,7.09
29903,10-05-2024 23:30,26.96,55.33,26.05,17.4,494,0.02,24.68,6.97
29904,11-05-2024 00:30,26.73,54.4,25.36,15.74,467.3,0.04,18.6,6.08
29905,11-05-2024 01:30,27.16,53.9,22.62,13.83,447.27,0.03,15.91,5.45
29906,11-05-2024 02:30,28.67,54.57,21.93,12.87,453.95,0.05,12.87,5
29907,11-05-2024 03:30,30.71,55.32,22.62,12.87,460.62,0.09,9.83,4.56
29908,11-05-2024 04:30,34.07,56.74,25.36,14.19,480.65,0.22,6.35,4.43
29909,11-05-2024 05:30,39.24,60.22,30.16,16.21,527.38,0.7,2.91,4.5
29910,11-05-2024 06:30,46.41,67.59,34.62,17.88,594.14,2.85,0.55,5.13
29911,11-05-2024 07:30,53.7,76.84,33.59,20.5,687.6,9.05,2.95,6.08
29912,11-05-2024 08:30,57.49,81.93,27.42,22.17,714.3,15.2,11.09,6.02
29913,11-05-2024 09:30,53.23,77.44,22.96,23.6,620.84,10.62,28.61,4.24
29914,11-05-2024 10:30,54.7,78.3,21.08,24.08,580.79,4.75,68.66,3.93
29915,11-05-2024 11:30,66.38,89.66,16.79,25.99,580.79,1.82,133.04,3.89
29916,11-05-2024 12:30,54.3,69.57,6.51,15.5,440.6,0.43,154.5,2.75
29917,11-05-2024 13:30,45.3,55.86,4.03,10.85,393.87,0.17,147.34,2.44
29918,11-05-2024 14:30,42.57,50.96,4.11,10.85,380.52,0.07,143.05,2.06
29919,11-05-2024 15:30,39.74,46.47,4.2,12.64,373.84,0.05,141.62,1.49
29920,11-05-2024 16:30,47.6,54.82,5.44,17.17,410.56,0.09,161.65,1.27
29921,11-05-2024 17:30,57.12,66.43,6.85,19.55,440.6,0.09,177.38,1.36
29922,11-05-2024 18:30,58.22,71.03,8.31,18.36,447.27,0.04,173.09,1.95
29923,11-05-2024 19:30,56.42,75.26,9.85,19.31,447.27,0,153.06,3.01
29924,11-05-2024 20:30,46.92,71.12,11.31,19.79,427.25,0,120.16,3.86
29925,11-05-2024 21:30,37.18,64.56,14.74,19.79,433.92,0,80.82,5.26
29926,11-05-2024 22:30,31.55,60.56,17.99,18.12,453.95,0,50.07,6.33
29927,11-05-2024 23:30,27.52,56.65,19.54,15.74,447.27,0,31.11,5.89
29928,12-05-2024 00:30,24.72,52.86,18.51,12.99,417.23,0.02,20.92,5.07
29929,12-05-2024 01:30,24.73,52.38,17.82,11.56,410.56,0.04,14.84,4.81
29930,12-05-2024 02:30,26.85,54.36,18.68,11.32,423.91,0.1,9.83,4.75
29931,12-05-2024 03:30,29.61,56.1,19.88,10.49,440.6,0.26,5.81,4.88
29932,12-05-2024 04:30,32.52,57.85,20.39,9.3,467.3,0.73,2.64,5.45
29933,12-05-2024 05:30,36.06,60.54,20.91,8.94,507.35,2.07,0.74,6.27
29934,12-05-2024 06:30,42.08,67.12,21.59,10.25,594.14,6.03,0.09,7.6
29935,12-05-2024 07:30,49.67,76.42,21.08,12.52,734.33,14.31,1.16,8.99
29936,12-05-2024 08:30,52.97,79.78,20.56,13.71,774.38,19.45,4.11,8.74
29937,12-05-2024 09:30,48.91,71.13,22.28,15.97,647.54,12.41,11.44,5.89
29938,12-05-2024 10:30,46.28,66.3,23.65,15.74,600.81,7.1,25.75,5.45
29939,12-05-2024 11:30,44.7,63.67,23.31,15.97,567.44,3.46,54.36,5.26
29940,12-05-2024 12:30,20.09,27.99,8.14,7.39,397.21,0.6,103,3.48
29941,12-05-2024 13:30,15.73,20.84,4.5,6.14,370.5,0.31,118.73,3.29
29942,12-05-2024 14:30,18.53,23.51,4.37,7.33,387.19,0.3,128.75,3.7
29943,12-05-2024 15:30,20.86,25.78,4.67,7.99,397.21,0.28,134.47,3.93
29944,12-05-2024 16:30,20.65,25.33,5.44,7.63,397.21,0.24,133.04,3.89
29945,12-05-2024 17:30,19.5,23.99,6.34,6.56,393.87,0.16,124.45,3.89
29946,12-05-2024 18:30,22.03,27.95,13.71,7.03,480.65,0.09,100.14,5.76
29947,12-05-2024 19:30,28.78,37.68,20.05,8.7,600.81,0,76.53,8.49
29948,12-05-2024 20:30,36.92,48.47,20.39,9.54,660.9,0,75.1,10.51
29949,12-05-2024 21:30,48.28,62.96,22.62,11.44,761.03,0,77.25,13.17
29950,12-05-2024 22:30,61.38,79.63,25.02,12.99,881.2,0,75.82,15.58
29951,12-05-2024 23:30,68.93,89.04,24.33,12.16,907.9,0,77.25,15.96
29952,13-05-2024 00:30,70.33,90.04,21.08,10.37,867.84,0,75.1,15.58
29953,13-05-2024 01:30,69.86,89.49,19.02,10.73,854.49,0,66.52,17.23
29954,13-05-2024 02:30,66.94,86.26,17.99,11.92,841.14,0,55.07,20.27
29955,13-05-2024 03:30,67.92,87.27,17.82,13.47,854.49,0,48.64,23.56
29956,13-05-2024 04:30,74.92,94.99,17.82,13.35,894.55,0,43.99,23.05
29957,13-05-2024 05:30,84.13,105.24,19.02,12.52,974.66,0,36.48,20.52
29958,13-05-2024 06:30,93.72,117.18,26.39,13.11,1121.52,0.17,21.82,17.73
29959,13-05-2024 07:30,106.82,134.89,37.01,15.97,1441.96,6.03,9.21,18.24
29960,13-05-2024 08:30,118.89,150.37,44.55,18.6,1735.69,14.19,26.82,20.01
29961,13-05-2024 09:30,57.85,71.2,24.33,30.04,881.2,3.49,97.27,12.29
29962,13-05-2024 10:30,51.85,61.73,16.45,30.99,767.71,1.61,151.63,10.64
29963,13-05-2024 11:30,44.88,51.92,9.51,25.51,640.87,0.72,178.81,8.49
29964,13-05-2024 12:30,23.59,28.12,4.46,11.8,440.6,0.35,143.05,5.07
29965,13-05-2024 13:30,18.22,22.45,3.94,7.87,377.18,0.27,123.02,4.02
29966,13-05-2024 14:30,16.72,20.77,4.33,6.85,360.49,0.21,111.58,3.86
29967,13-05-2024 15:30,17.05,21.11,7.03,8.46,383.85,0.35,105.86,4.43
29968,13-05-2024 16:30,19.46,24.17,12.17,11.09,453.95,0.76,105.86,5.64
29969,13-05-2024 17:30,20.08,25.4,15.42,9.78,487.33,0.82,103,6.14
29970,13-05-2024 18:30,22.34,28.58,14.74,8.34,480.65,0.27,100.14,6.27
29971,13-05-2024 19:30,36.13,45.43,11.48,11.21,487.33,0,120.16,6.14
29972,13-05-2024 20:30,52.76,68.46,11.31,19.07,500.68,0,143.05,5.64
29973,13-05-2024 21:30,63.64,87.32,18.34,24.8,620.84,0,123.02,8.04
29974,13-05-2024 22:30,73.96,104.78,28.79,25.27,821.11,0,82.25,12.03
29975,13-05-2024 23:30,79.66,114.5,36.67,24.8,934.6,0,55.79,13.68
29976,14-05-2024 00:30,85.23,120.24,38.73,26.46,947.95,0,43.99,15.45
29977,14-05-2024 01:30,88.42,122.64,34.62,25.99,921.25,0,39.34,15.45
29978,14-05-2024 02:30,86.49,118.41,29.47,23.6,894.55,0,37.55,14.69
29979,14-05-2024 03:30,85.18,115,27.08,24.08,881.2,0,36.48,16.72
29980,14-05-2024 04:30,93.77,123.07,29.82,30.28,947.95,0,33.97,23.31
29981,14-05-2024 05:30,109.4,138.89,37.01,39.1,1148.22,0.01,28.25,30.65
29982,14-05-2024 06:30,130.26,161.35,51.41,48.64,1522.06,0.71,14.31,38
29983,14-05-2024 07:30,155.82,191.17,61.01,55.79,2082.82,13.08,6.44,44.58
29984,14-05-2024 08:30,178.23,215.83,64.43,52.93,2536.77,26.82,20.38,40.53
29985,14-05-2024 09:30,72.72,88.54,30.16,40.53,1094.82,4.64,97.27,15.96
29986,14-05-2024 10:30,56.11,67.19,14.57,27.89,781.06,1.56,153.06,10.89
29987,14-05-2024 11:30,41.85,50.16,6.77,18.36,560.76,0.64,168.8,7.79
29988,14-05-2024 12:30,25.57,32.34,3.47,8.58,397.21,0.33,137.33,5.07
29989,14-05-2024 13:30,22.76,29.67,3.77,6.85,367.16,0.25,123.02,4.5
29990,14-05-2024 14:30,22.05,29.17,4.84,6.85,367.16,0.11,113.01,4.43
29991,14-05-2024 15:30,21.42,28.16,5.65,7.03,367.16,0.12,105.86,4.56
29992,14-05-2024 16:30,21.07,27.32,6.08,6.68,373.84,0.31,105.86,4.62
29993,14-05-2024 17:30,20.06,26.08,6.51,5.84,377.18,0.35,105.86,4.56
29994,14-05-2024 18:30,21.04,28.24,10.71,6.79,423.91,0.21,92.98,5.76
29995,14-05-2024 19:30,25.2,35.04,12.85,7.99,473.98,0.01,80.11,7.47
29996,14-05-2024 20:30,37.52,50.14,12.17,10.25,514.03,0,92.98,8.36
29997,14-05-2024 21:30,55.12,72.73,19.36,14.66,680.92,0,86.55,12.03
29998,14-05-2024 22:30,68.8,92.5,29.13,16.93,894.55,0,60.8,16.09
29999,14-05-2024 23:30,75.06,102.11,34.62,16.21,988.01,0,41.84,17.48
30000,15-05-2024 00:30,75.42,103.02,32.9,14.31,934.6,0,32.54,15.96
30001,15-05-2024 01:30,75.77,103.6,27.42,12.87,881.2,0,27.18,14.19
30002,15-05-2024 02:30,76.5,104.8,23.31,11.56,854.49,0.01,21.64,12.67
30003,15-05-2024 03:30,77.44,106.74,21.76,14.31,834.47,0.02,19.67,17.73
30004,15-05-2024 04:30,82.02,112.49,23.65,20.27,847.82,0.02,19.31,25.84
30005,15-05-2024 05:30,88.04,120,28.79,25.75,934.6,0.1,15.02,33.94
30006,15-05-2024 06:30,96.41,131.94,40.44,31.47,1161.58,2.43,4.92,45.09
30007,15-05-2024 07:30,109.16,150.18,47.98,39.1,1575.47,16.76,4.52,56.24
30008,15-05-2024 08:30,120.28,163.88,55.52,43.39,1922.61,29.95,17.34,58.26
30009,15-05-2024 09:30,60.2,77.32,25.7,37.67,894.55,4.02,98.71,18.49
30010,15-05-2024 10:30,52.14,63.23,12.85,27.89,734.33,1.3,160.22,12.29
30011,15-05-2024 11:30,42.5,49.82,6.6,19.07,614.17,0.57,180.24,8.99
30012,15-05-2024 12:30,25.35,29.86,3.68,9.06,473.98,0.35,148.77,5.76
30013,15-05-2024 13:30,21.69,25.68,3.51,6.74,433.92,0.3,134.47,4.56
30014,15-05-2024 14:30,21.21,25.19,3.86,6.26,423.91,0.24,127.32,4.24
30015,15-05-2024 15:30,20.62,24.51,4.28,6.14,420.57,0.25,124.45,4.12
30016,15-05-2024 16:30,20.44,24.25,5.36,6.85,433.92,0.32,125.89,4.24
30017,15-05-2024 17:30,20.73,24.67,7.11,7.63,453.95,0.33,127.32,4.62
30018,15-05-2024 18:30,30.57,38.68,30.85,12.16,781.06,0.54,80.11,9.63
30019,15-05-2024 19:30,50.83,67.24,56.21,19.31,1295.09,0.08,26.82,16.72
30020,15-05-2024 20:30,71.34,95.91,64.43,24.8,1668.93,2.24,4.38,22.55
30021,15-05-2024 21:30,87.79,116.98,66.49,29.33,1922.61,4.69,1.29,27.87
30022,15-05-2024 22:30,102.52,133.99,66.49,32.42,2136.23,6.48,0.59,31.41
30023,15-05-2024 23:30,114.02,144.94,67.17,33.38,2296.45,8.27,0.23,32.42
30024,16-05-2024 00:30,123.3,151.31,69.92,34.81,2403.26,6.71,0.25,34.45
30025,16-05-2024 01:30,130.56,157.3,69.23,35.76,2456.67,4.47,0.35,38.5
30026,16-05-2024 02:30,130.97,157.67,66.49,35.76,2376.56,2.99,0.64,44.08
30027,16-05-2024 03:30,129.53,157.16,63.75,37.19,2296.45,2.18,0.97,52.18
30028,16-05-2024 04:30,128.95,157.26,61.01,36.72,2216.34,1.98,1.12,58.26
30029,16-05-2024 05:30,126.86,154.89,57.58,35.29,2136.23,2.88,0.79,59.78
30030,16-05-2024 06:30,115.74,142.8,50.72,30.52,2029.42,6.54,0.49,49.14
30031,16-05-2024 07:30,108.12,134.24,44.55,27.42,2082.82,17.43,4.87,34.45
30032,16-05-2024 08:30,91.03,111.37,46.61,28.61,1922.61,16.09,33.62,24.83
30033,16-05-2024 09:30,24.01,28.22,10.62,14.66,674.25,1.23,118.73,7.85
30034,16-05-2024 10:30,17.76,20.49,4.97,10.13,534.06,0.51,137.33,5.19
30035,16-05-2024 11:30,16.79,19.23,4.03,9.3,500.68,0.39,141.62,4.62
30036,16-05-2024 12:30,16.51,18.84,3.86,8.7,487.33,0.34,141.62,4.24
30037,16-05-2024 13:30,16.74,19.12,4.03,8.11,467.3,0.31,138.76,3.93
30038,16-05-2024 14:30,16.03,18.41,4.24,7.27,453.95,0.28,134.47,3.61
30039,16-05-2024 15:30,15.05,17.38,4.5,6.14,440.6,0.24,128.75,3.39
30040,16-05-2024 16:30,14.21,16.55,4.93,4.95,440.6,0.21,125.89,3.42
30041,16-05-2024 17:30,14.38,16.92,5.01,3.76,440.6,0.14,123.02,3.64
30042,16-05-2024 18:30,22.01,26.08,8.74,5.9,500.68,0.07,120.16,5.07
30043,16-05-2024 19:30,36.17,43.44,14.74,10.85,620.84,0,113.01,7.41
30044,16-05-2024 20:30,48.3,59.07,18.68,14.9,714.3,0,110.15,9.63
30045,16-05-2024 21:30,63.34,80.45,29.82,19.31,974.66,0,82.25,15.83
30046,16-05-2024 22:30,80.84,106.06,42.5,20.74,1281.74,0,43.27,21.28
30047,16-05-2024 23:30,87.4,116.4,44.55,17.17,1335.14,0.07,19.67,21.28
30048,17-05-2024 00:30,81.23,109.59,35.64,12.28,1148.22,0.18,12.7,18.49
30049,17-05-2024 01:30,75.78,103.42,27.42,11.09,988.01,0.12,12.87,17.48
30050,17-05-2024 02:30,74.64,102.68,24.33,12.16,921.25,0.09,13.05,19.51
30051,17-05-2024 03:30,71.64,99.59,21.08,12.87,847.82,0.06,14.31,21.79
30052,17-05-2024 04:30,66.06,93.25,17.48,11.32,747.68,0.06,15.38,18.75
30053,17-05-2024 05:30,61.2,87.5,16.96,10.01,694.27,0.16,13.41,14.69
30054,17-05-2024 06:30,62.28,90.34,21.42,10.49,794.41,2.32,5.23,13.43
30055,17-05-2024 07:30,64.58,97.73,21.42,12.04,988.01,13.52,2.64,14.69
30056,17-05-2024 08:30,57.14,94.65,20.91,11.21,988.01,21.01,9.3,13.3
30057,17-05-2024 09:30,27.18,40.71,6.25,6.5,447.27,0.79,103,3.93
30058,17-05-2024 10:30,24.91,33.43,3.13,5.3,423.91,0.34,121.59,3.7
30059,17-05-2024 11:30,27.84,37.01,2.59,5.54,407.22,0.27,128.75,3.67
30060,17-05-2024 12:30,30.88,40.59,2.55,6.02,400.54,0.24,131.61,3.61
30061,17-05-2024 13:30,32.63,42.19,3.13,7.09,403.88,0.21,131.61,3.74
30062,17-05-2024 14:30,32.76,41.53,3.77,8.34,413.89,0.14,128.75,3.96
30063,17-05-2024 15:30,35.35,43.96,5.06,10.37,427.25,0.13,130.18,4.18
30064,17-05-2024 16:30,39.39,48.32,6.85,11.32,447.27,0.2,133.04,4.37
